Order ID,Date,Customer ID,Product,Quantity,Unit Price,Shipping Address,Payment Method,Order Status,Tracking Number,Items In Cart,Coupon Code,Referral Source,Revenue,Year,Month Name,,
Ord200411,6/19/2024 0:00,C66567,Desk,2,$39.51,981 Main St,Online,Shipped,Trk21174822,5,Unknown,Facebook,$79.02,2024,June,,
Ord200419,4/17/2024 0:00,C70999,Tablet,2,$216.66,885 Main St,Debit Card,Pending,Trk75644156,6,Freeship,Instagram,$433.32,2024,April,,
Ord200443,5/14/2024 0:00,C61668,Chair,2,$69.64,813 Main St,Cash,Returned,Trk58970302,6,Unknown,Facebook,$139.28,2024,May,,
Ord200447,4/7/2024 0:00,C48207,Printer,2,$416.81,356 Main St,Cash,Returned,Trk45355655,2,Unknown,Facebook,$833.62,2024,April,,
Ord200476,1/15/2024 0:00,C77872,Phone,2,$513.59,867 Main St,Online,Returned,Trk19292184,4,Freeship,Referral,"$1,027.18",2024,January,,
Ord200526,2/29/2024 0:00,C91201,Desk,2,$46.50,837 Main St,Cash,Returned,Trk63526023,7,Winter15,Google,$93.00,2024,February,,
Ord200529,4/7/2024 0:00,C21181,Tablet,2,$675.10,938 Main St,Cash,Pending,Trk50363421,4,Freeship,Google,"$1,350.20",2024,April,,
Ord200570,12/27/2024 0:00,C63727,Desk,2,$362.14,122 Main St,Debit Card,Pending,Trk13611021,2,Save10,Instagram,$724.28,2024,December,,
Ord200597,11/25/2024 0:00,C40538,Desk,2,$211.82,700 Main St,Gift Card,Cancelled,Trk29821356,4,Winter15,Email,$423.64,2024,November,,
Ord200605,5/10/2024 0:00,C49605,Monitor,2,$228.91,892 Main St,Debit Card,Shipped,Trk95620066,4,Save10,Referral,$457.82,2024,May,,
Ord200613,12/19/2024 0:00,C62405,Laptop,2,$230.36,154 Main St,Online,Returned,Trk14721763,4,Winter15,Email,$460.72,2024,December,,
Ord200626,3/1/2024 0:00,C45671,Tablet,2,$657.48,769 Main St,Online,Shipped,Trk18179773,5,Save10,Referral,"$1,314.96",2024,March,,
Ord200634,4/25/2024 0:00,C66906,Printer,2,$259.32,117 Main St,Gift Card,Delivered,Trk31633755,2,Winter15,Referral,$518.64,2024,April,,
Ord200640,2/27/2024 0:00,C46509,Chair,2,$587.49,647 Main St,Gift Card,Returned,Trk24241664,6,Save10,Referral,"$1,174.98",2024,February,,
Ord200656,1/18/2024 0:00,C51404,Monitor,2,$189.06,835 Main St,Gift Card,Shipped,Trk85682500,7,Save10,Facebook,$378.12,2024,January,,
Ord200659,10/26/2024 0:00,C24301,Phone,2,$642.04,964 Main St,Gift Card,Delivered,Trk55000075,4,Winter15,Email,"$1,284.08",2024,October,,
Ord200660,10/19/2024 0:00,C43842,Chair,2,$651.57,933 Main St,Debit Card,Shipped,Trk54084424,7,Winter15,Facebook,"$1,303.14",2024,October,,
Ord200668,7/5/2024 0:00,C61257,Monitor,2,$253.67,981 Main St,Cash,Returned,Trk25226070,3,Winter15,Facebook,$507.34,2024,July,,
Ord200700,9/25/2024 0:00,C40201,Laptop,2,$92.91,555 Main St,Cash,Returned,Trk30198779,3,Winter15,Instagram,$185.82,2024,September,,
Ord200711,7/4/2024 0:00,C61070,Tablet,2,$475.78,632 Main St,Online,Shipped,Trk90764894,2,Winter15,Google,$951.56,2024,July,,
Ord200712,1/9/2024 0:00,C56969,Tablet,2,$68.40,993 Main St,Gift Card,Pending,Trk10513339,7,Freeship,Email,$136.80,2024,January,,
Ord200719,1/21/2024 0:00,C46920,Laptop,2,$681.06,703 Main St,Debit Card,Shipped,Trk86403837,3,Freeship,Facebook,"$1,362.12",2024,January,,
Ord200721,3/18/2024 0:00,C46557,Desk,2,$118.59,890 Main St,Credit Card,Delivered,Trk56110689,2,Unknown,Email,$237.18,2024,March,,
Ord200740,7/20/2024 0:00,C10892,Desk,2,$377.47,433 Main St,Cash,Pending,Trk76154554,7,Unknown,Google,$754.94,2024,July,,
Ord200744,6/12/2024 0:00,C10642,Tablet,2,$461.37,200 Main St,Cash,Delivered,Trk98725693,5,Save10,Google,$922.74,2024,June,,
Ord200753,4/24/2024 0:00,C42270,Phone,2,$241.49,864 Main St,Debit Card,Returned,Trk72697796,7,Freeship,Instagram,$482.98,2024,April,,
Ord200782,8/11/2024 0:00,C58063,Monitor,2,$493.63,167 Main St,Online,Returned,Trk50548869,6,Save10,Referral,$987.26,2024,August,,
Ord200812,1/26/2024 0:00,C81547,Phone,2,$255.26,803 Main St,Credit Card,Cancelled,Trk88437123,6,Freeship,Google,$510.52,2024,January,,
Ord200819,9/28/2024 0:00,C66196,Phone,2,$398.45,650 Main St,Debit Card,Cancelled,Trk38104650,7,Save10,Google,$796.90,2024,September,,
Ord200841,9/19/2024 0:00,C94658,Printer,2,$443.22,742 Main St,Credit Card,Delivered,Trk51732528,5,Unknown,Facebook,$886.44,2024,September,,
Ord200846,7/4/2024 0:00,C24765,Desk,2,$359.86,646 Main St,Debit Card,Cancelled,Trk43977698,4,Unknown,Referral,$719.72,2024,July,,
Ord200869,3/17/2024 0:00,C29905,Desk,2,$533.95,790 Main St,Online,Delivered,Trk16788127,5,Winter15,Google,"$1,067.90",2024,March,,
Ord200888,7/23/2024 0:00,C14427,Laptop,2,$266.95,833 Main St,Credit Card,Pending,Trk58024529,3,Unknown,Instagram,$533.90,2024,July,,
Ord200909,5/27/2024 0:00,C60203,Tablet,2,$291.85,569 Main St,Cash,Shipped,Trk76525279,5,Freeship,Instagram,$583.70,2024,May,,
Ord200912,1/22/2024 0:00,C67604,Desk,2,$139.69,318 Main St,Online,Returned,Trk85545920,7,Freeship,Email,$279.38,2024,January,,
Ord200922,6/17/2024 0:00,C81857,Desk,2,$563.82,487 Main St,Credit Card,Pending,Trk79737732,3,Unknown,Instagram,"$1,127.64",2024,June,,
Ord200929,10/16/2024 0:00,C67936,Tablet,2,$536.25,553 Main St,Debit Card,Pending,Trk71803414,3,Unknown,Email,"$1,072.50",2024,October,,
Ord200930,12/16/2024 0:00,C59554,Phone,2,$456.04,382 Main St,Debit Card,Returned,Trk28182447,4,Freeship,Email,$912.08,2024,December,,
Ord200931,1/1/2024 0:00,C14005,Printer,2,$40.23,623 Main St,Credit Card,Cancelled,Trk87567926,4,Save10,Google,$80.46,2024,January,,
Ord200937,1/16/2024 0:00,C39791,Chair,2,$298.53,536 Main St,Debit Card,Cancelled,Trk46221436,5,Winter15,Email,$597.06,2024,January,,
Ord200944,12/16/2024 0:00,C32687,Laptop,2,$426.22,448 Main St,Online,Delivered,Trk98284560,7,Winter15,Google,$852.44,2024,December,,
Ord200946,5/4/2024 0:00,C65021,Phone,2,$404.96,546 Main St,Cash,Shipped,Trk20626179,4,Save10,Email,$809.92,2024,May,,
Ord200948,6/21/2024 0:00,C94569,Phone,2,$594.07,739 Main St,Gift Card,Cancelled,Trk79269291,2,Unknown,Google,"$1,188.14",2024,June,,
Ord200951,7/22/2024 0:00,C74928,Printer,2,$306.24,589 Main St,Online,Returned,Trk39845914,4,Freeship,Email,$612.48,2024,July,,
Ord200956,4/11/2024 0:00,C21191,Phone,2,$160.98,381 Main St,Debit Card,Delivered,Trk86246309,3,Save10,Referral,$321.96,2024,April,,
Ord200959,4/13/2024 0:00,C73996,Tablet,2,$143.82,856 Main St,Credit Card,Returned,Trk74579570,6,Save10,Instagram,$287.64,2024,April,,
Ord200962,9/6/2024 0:00,C12459,Phone,2,$142.08,838 Main St,Gift Card,Delivered,Trk30674085,4,Save10,Referral,$284.16,2024,September,,
Ord200971,5/27/2024 0:00,C32650,Monitor,2,$605.26,934 Main St,Cash,Cancelled,Trk66648743,4,Winter15,Referral,"$1,210.52",2024,May,,
Ord201007,3/20/2024 0:00,C46651,Monitor,2,$73.26,839 Main St,Cash,Pending,Trk60444502,4,Winter15,Facebook,$146.52,2024,March,,
Ord201011,12/3/2024 0:00,C47823,Phone,2,$478.36,654 Main St,Online,Shipped,Trk22271097,3,Unknown,Google,$956.72,2024,December,,
Ord201015,1/26/2024 0:00,C97454,Printer,2,$349.40,892 Main St,Online,Shipped,Trk73249329,2,Save10,Instagram,$698.80,2024,January,,
Ord201017,8/25/2024 0:00,C51694,Chair,2,$680.85,953 Main St,Gift Card,Delivered,Trk83122112,6,Freeship,Referral,"$1,361.70",2024,August,,
Ord201020,4/22/2024 0:00,C50211,Tablet,2,$26.50,312 Main St,Online,Delivered,Trk47787981,3,Save10,Instagram,$53.00,2024,April,,
Ord201042,12/9/2024 0:00,C59724,Tablet,2,$409.75,414 Main St,Debit Card,Shipped,Trk67878272,2,Winter15,Facebook,$819.50,2024,December,,
Ord201053,9/15/2024 0:00,C32798,Phone,2,$496.62,679 Main St,Online,Pending,Trk37375451,2,Save10,Instagram,$993.24,2024,September,,
Ord201056,6/14/2024 0:00,C26152,Phone,2,$486.35,790 Main St,Online,Pending,Trk49382455,6,Save10,Referral,$972.70,2024,June,,
Ord201060,5/7/2024 0:00,C38024,Tablet,2,$273.43,824 Main St,Cash,Shipped,Trk93370912,7,Winter15,Referral,$546.86,2024,May,,
Ord201063,6/19/2024 0:00,C42108,Desk,2,$320.68,336 Main St,Credit Card,Shipped,Trk58407918,5,Freeship,Referral,$641.36,2024,June,,
Ord201075,8/31/2024 0:00,C40949,Monitor,2,$552.63,609 Main St,Debit Card,Delivered,Trk43066749,7,Winter15,Instagram,"$1,105.26",2024,August,,
Ord201095,4/23/2024 0:00,C33051,Phone,2,$441.54,397 Main St,Online,Delivered,Trk92929755,2,Save10,Email,$883.08,2024,April,,
Ord201099,9/19/2024 0:00,C21953,Laptop,2,$125.23,272 Main St,Cash,Cancelled,Trk60774796,3,Freeship,Email,$250.46,2024,September,,
Ord201132,12/2/2024 0:00,C58858,Chair,2,$337.32,948 Main St,Credit Card,Cancelled,Trk30406357,4,Save10,Email,$674.64,2024,December,,
Ord201133,4/9/2024 0:00,C20670,Printer,2,$467.91,432 Main St,Gift Card,Returned,Trk76731303,5,Winter15,Facebook,$935.82,2024,April,,
Ord201140,6/24/2024 0:00,C49838,Printer,2,$552.83,904 Main St,Credit Card,Cancelled,Trk38297718,3,Unknown,Referral,"$1,105.66",2024,June,,
Ord201149,7/25/2024 0:00,C27305,Chair,2,$695.29,957 Main St,Credit Card,Pending,Trk28789916,6,Freeship,Instagram,"$1,390.58",2024,July,,
Ord201187,3/13/2024 0:00,C26340,Desk,2,$184.60,562 Main St,Gift Card,Delivered,Trk59962703,7,Winter15,Email,$369.20,2024,March,,
Ord201196,3/4/2024 0:00,C20095,Monitor,2,$662.53,778 Main St,Online,Cancelled,Trk69207593,5,Unknown,Facebook,"$1,325.06",2024,March,,
Ord200021,11/17/2024 0:00,C99023,Monitor,4,$342.95,569 Main St,Cash,Delivered,Trk52646983,6,Unknown,Google,"$1,371.80",2024,November,,
Ord200046,6/26/2024 0:00,C43212,Monitor,4,$550.14,223 Main St,Debit Card,Pending,Trk25100762,4,Freeship,Instagram,"$2,200.56",2024,June,,
Ord200053,5/18/2024 0:00,C67551,Phone,4,$488.78,512 Main St,Online,Returned,Trk94992552,5,Freeship,Google,"$1,955.12",2024,May,,
Ord200059,9/11/2024 0:00,C97603,Chair,4,$593.27,811 Main St,Online,Shipped,Trk47055028,5,Unknown,Facebook,"$2,373.08",2024,September,,
Ord200061,3/24/2024 0:00,C61618,Desk,4,$122.20,104 Main St,Cash,Delivered,Trk43458485,7,Freeship,Facebook,$488.80,2024,March,,
Ord200067,12/9/2024 0:00,C25587,Printer,4,$12.10,440 Main St,Debit Card,Cancelled,Trk55105323,8,Unknown,Google,$48.40,2024,December,,
Ord200072,12/22/2024 0:00,C19451,Tablet,4,$589.44,942 Main St,Gift Card,Returned,Trk87787793,5,Unknown,Facebook,"$2,357.76",2024,December,,
Ord200076,3/31/2024 0:00,C58638,Laptop,4,$382.88,239 Main St,Cash,Cancelled,Trk38224871,6,Winter15,Email,"$1,531.52",2024,March,,
Ord200078,8/6/2024 0:00,C32029,Printer,4,$175.36,146 Main St,Debit Card,Delivered,Trk68535532,4,Freeship,Instagram,$701.44,2024,August,,
Ord200082,1/5/2024 0:00,C65799,Tablet,4,$565.20,971 Main St,Debit Card,Shipped,Trk66906607,9,Save10,Google,"$2,260.80",2024,January,,
Ord200092,6/10/2024 0:00,C29568,Printer,4,$48.61,203 Main St,Online,Shipped,Trk46531075,7,Freeship,Facebook,$194.44,2024,June,,
Ord200124,7/28/2024 0:00,C97148,Printer,4,$283.79,563 Main St,Online,Pending,Trk85321126,8,Unknown,Google,"$1,135.16",2024,July,,
Ord200143,6/13/2024 0:00,C66521,Chair,4,$400.07,933 Main St,Online,Shipped,Trk34654244,5,Unknown,Referral,"$1,600.28",2024,June,,
Ord200153,12/18/2024 0:00,C71570,Chair,4,$534.48,437 Main St,Online,Returned,Trk95992269,9,Winter15,Instagram,"$2,137.92",2024,December,,
Ord200174,4/16/2024 0:00,C51145,Printer,4,$600.81,790 Main St,Debit Card,Delivered,Trk59154274,9,Save10,Email,"$2,403.24",2024,April,,
Ord200178,4/11/2024 0:00,C53070,Chair,4,$512.06,283 Main St,Online,Delivered,Trk49791755,5,Save10,Google,"$2,048.24",2024,April,,
Ord200184,4/4/2024 0:00,C65180,Tablet,4,$214.54,231 Main St,Gift Card,Cancelled,Trk39255469,7,Unknown,Referral,$858.16,2024,April,,
Ord200198,6/11/2024 0:00,C37594,Laptop,4,$340.30,926 Main St,Cash,Cancelled,Trk94405162,8,Save10,Referral,"$1,361.20",2024,June,,
Ord200206,4/16/2024 0:00,C31072,Laptop,4,$229.10,729 Main St,Gift Card,Returned,Trk77172975,8,Winter15,Email,$916.40,2024,April,,
Ord200214,8/21/2024 0:00,C29483,Desk,4,$305.72,673 Main St,Online,Delivered,Trk89423603,5,Unknown,Facebook,"$1,222.88",2024,August,,
Ord200217,5/20/2024 0:00,C61549,Desk,4,$321.51,908 Main St,Cash,Returned,Trk65596914,9,Unknown,Google,"$1,286.04",2024,May,,
Ord200223,9/11/2024 0:00,C22783,Phone,4,$692.91,673 Main St,Credit Card,Pending,Trk55009149,9,Save10,Instagram,"$2,771.64",2024,September,,
Ord200234,11/26/2024 0:00,C79842,Printer,4,$236.41,337 Main St,Debit Card,Pending,Trk26957950,7,Save10,Google,$945.64,2024,November,,
Ord200238,12/13/2024 0:00,C66149,Desk,4,$384.32,770 Main St,Credit Card,Pending,Trk76307307,6,Winter15,Google,"$1,537.28",2024,December,,
Ord200252,9/20/2024 0:00,C19648,Phone,4,$668.36,821 Main St,Gift Card,Cancelled,Trk51297879,5,Freeship,Facebook,"$2,673.44",2024,September,,
Ord200253,3/23/2024 0:00,C14891,Chair,4,$413.74,743 Main St,Gift Card,Returned,Trk79471534,7,Freeship,Instagram,"$1,654.96",2024,March,,
Ord200266,6/8/2024 0:00,C38840,Chair,4,$583.07,589 Main St,Credit Card,Cancelled,Trk48484633,6,Freeship,Referral,"$2,332.28",2024,June,,
Ord200329,12/25/2024 0:00,C88371,Chair,4,$283.16,306 Main St,Credit Card,Shipped,Trk63224811,6,Unknown,Google,"$1,132.64",2024,December,,
Ord200334,3/26/2024 0:00,C90348,Chair,4,$224.75,728 Main St,Online,Delivered,Trk20635777,7,Winter15,Facebook,$899.00,2024,March,,
Ord200347,2/3/2024 0:00,C83556,Printer,4,$264.79,380 Main St,Credit Card,Pending,Trk21109187,5,Save10,Google,"$1,059.16",2024,February,,
Ord200360,6/6/2024 0:00,C53810,Phone,4,$589.57,779 Main St,Cash,Pending,Trk34630612,8,Unknown,Instagram,"$2,358.28",2024,June,,
Ord200380,4/20/2024 0:00,C35355,Printer,4,$331.90,127 Main St,Cash,Pending,Trk52935059,5,Save10,Instagram,"$1,327.60",2024,April,,
Ord200400,9/28/2024 0:00,C56266,Desk,4,$160.22,304 Main St,Debit Card,Returned,Trk60088901,9,Winter15,Instagram,$640.88,2024,September,,
Ord200423,7/20/2024 0:00,C94311,Printer,4,$685.20,195 Main St,Gift Card,Cancelled,Trk97308771,6,Winter15,Google,"$2,740.80",2024,July,,
Ord200428,11/26/2024 0:00,C77085,Chair,4,$262.58,895 Main St,Online,Cancelled,Trk57227640,8,Winter15,Email,"$1,050.32",2024,November,,
Ord200429,12/19/2024 0:00,C38126,Printer,4,$515.19,522 Main St,Credit Card,Pending,Trk90838498,9,Save10,Facebook,"$2,060.76",2024,December,,
Ord200440,11/5/2024 0:00,C60215,Desk,4,$83.60,978 Main St,Debit Card,Pending,Trk31727767,4,Save10,Facebook,$334.40,2024,November,,
Ord200458,7/2/2024 0:00,C31412,Monitor,4,$510.58,196 Main St,Credit Card,Returned,Trk61946127,7,Winter15,Email,"$2,042.32",2024,July,,
Ord200484,5/29/2024 0:00,C29092,Chair,4,$15.01,767 Main St,Cash,Cancelled,Trk90455340,6,Unknown,Facebook,$60.04,2024,May,,
Ord200501,2/4/2024 0:00,C88546,Desk,4,$203.46,226 Main St,Credit Card,Pending,Trk19867754,7,Save10,Referral,$813.84,2024,February,,
Ord200517,4/9/2024 0:00,C55205,Tablet,4,$198.35,943 Main St,Cash,Cancelled,Trk88141634,7,Freeship,Google,$793.40,2024,April,,
Ord200530,7/18/2024 0:00,C98450,Chair,4,$89.41,613 Main St,Online,Pending,Trk14809530,9,Unknown,Google,$357.64,2024,July,,
Ord200558,7/16/2024 0:00,C76766,Phone,4,$628.12,485 Main St,Online,Delivered,Trk32052962,6,Winter15,Instagram,"$2,512.48",2024,July,,
Ord200566,4/18/2024 0:00,C83223,Phone,4,$162.71,167 Main St,Cash,Cancelled,Trk54339083,7,Freeship,Email,$650.84,2024,April,,
Ord200588,12/10/2024 0:00,C61849,Monitor,4,$577.82,811 Main St,Credit Card,Delivered,Trk47613918,9,Unknown,Google,"$2,311.28",2024,December,,
Ord200602,3/5/2024 0:00,C35852,Tablet,4,$26.04,982 Main St,Online,Pending,Trk64660134,5,Save10,Instagram,$104.16,2024,March,,
Ord200637,9/29/2024 0:00,C92294,Chair,4,$306.35,784 Main St,Gift Card,Shipped,Trk23585765,7,Winter15,Referral,"$1,225.40",2024,September,,
Ord200641,6/30/2024 0:00,C71680,Printer,4,$567.57,814 Main St,Debit Card,Pending,Trk47386650,9,Winter15,Google,"$2,270.28",2024,June,,
Ord200664,12/19/2024 0:00,C14847,Laptop,4,$194.75,188 Main St,Cash,Shipped,Trk46492755,5,Unknown,Facebook,$779.00,2024,December,,
Ord200666,8/31/2024 0:00,C35711,Monitor,4,$327.12,788 Main St,Credit Card,Cancelled,Trk45281495,4,Unknown,Email,"$1,308.48",2024,August,,
Ord200670,4/18/2024 0:00,C14576,Desk,4,$539.20,747 Main St,Credit Card,Pending,Trk21637540,8,Freeship,Google,"$2,156.80",2024,April,,
Ord200674,1/9/2024 0:00,C56928,Laptop,4,$358.75,860 Main St,Gift Card,Delivered,Trk57792939,9,Save10,Facebook,"$1,435.00",2024,January,,
Ord200684,9/22/2024 0:00,C96583,Printer,4,$34.84,288 Main St,Credit Card,Shipped,Trk64353241,8,Unknown,Email,$139.36,2024,September,,
Ord200688,3/6/2024 0:00,C20077,Monitor,4,$593.22,154 Main St,Credit Card,Cancelled,Trk36415742,8,Winter15,Facebook,"$2,372.88",2024,March,,
Ord200707,11/1/2024 0:00,C31761,Chair,4,$650.04,989 Main St,Gift Card,Cancelled,Trk17628852,6,Save10,Facebook,"$2,600.16",2024,November,,
Ord200726,10/25/2024 0:00,C18105,Laptop,4,$583.02,338 Main St,Online,Delivered,Trk94006117,4,Freeship,Facebook,"$2,332.08",2024,October,,
Ord200728,7/29/2024 0:00,C10154,Desk,4,$325.76,827 Main St,Gift Card,Shipped,Trk79793300,8,Winter15,Email,"$1,303.04",2024,July,,
Ord200734,1/23/2024 0:00,C51898,Printer,4,$224.61,630 Main St,Credit Card,Returned,Trk19767885,6,Winter15,Facebook,$898.44,2024,January,,
Ord200735,6/28/2024 0:00,C94508,Monitor,4,$44.07,359 Main St,Debit Card,Pending,Trk13443264,6,Unknown,Email,$176.28,2024,June,,
Ord200737,1/3/2024 0:00,C91029,Phone,4,$532.87,972 Main St,Cash,Pending,Trk25501930,9,Freeship,Instagram,"$2,131.48",2024,January,,
Ord200739,6/13/2024 0:00,C35123,Phone,4,$386.73,513 Main St,Cash,Delivered,Trk58979275,4,Save10,Facebook,"$1,546.92",2024,June,,
Ord200752,10/3/2024 0:00,C82217,Phone,4,$429.37,299 Main St,Credit Card,Delivered,Trk33305694,8,Freeship,Google,"$1,717.48",2024,October,,
Ord200780,3/31/2024 0:00,C41284,Laptop,4,$184.48,661 Main St,Online,Cancelled,Trk73613128,4,Winter15,Google,$737.92,2024,March,,
Ord200787,3/17/2024 0:00,C18167,Desk,4,$221.96,193 Main St,Cash,Delivered,Trk36841089,7,Unknown,Google,$887.84,2024,March,,
Ord200790,9/14/2024 0:00,C38928,Laptop,4,$417.89,302 Main St,Gift Card,Pending,Trk96636009,4,Unknown,Google,"$1,671.56",2024,September,,
Ord200791,1/13/2024 0:00,C49710,Chair,4,$409.28,956 Main St,Cash,Pending,Trk92591237,8,Unknown,Email,"$1,637.12",2024,January,,
Ord200795,11/20/2024 0:00,C95667,Laptop,4,$115.77,586 Main St,Online,Pending,Trk41266666,7,Save10,Instagram,$463.08,2024,November,,
Ord200814,12/11/2024 0:00,C50732,Chair,4,$147.51,979 Main St,Debit Card,Pending,Trk21082461,4,Winter15,Instagram,$590.04,2024,December,,
Ord200821,12/14/2024 0:00,C40771,Laptop,4,$174.49,259 Main St,Credit Card,Delivered,Trk56310345,5,Save10,Facebook,$697.96,2024,December,,
Ord200823,10/7/2024 0:00,C27070,Laptop,4,$653.13,973 Main St,Credit Card,Shipped,Trk83842481,8,Winter15,Instagram,"$2,612.52",2024,October,,
Ord200828,7/24/2024 0:00,C86266,Chair,4,$404.58,510 Main St,Cash,Shipped,Trk64576020,5,Freeship,Instagram,"$1,618.32",2024,July,,
Ord200830,12/11/2024 0:00,C90310,Tablet,4,$190.64,853 Main St,Cash,Delivered,Trk70028457,5,Save10,Email,$762.56,2024,December,,
Ord200838,4/11/2024 0:00,C57798,Desk,4,$577.08,384 Main St,Online,Pending,Trk68797566,8,Unknown,Facebook,"$2,308.32",2024,April,,
Ord200847,11/18/2024 0:00,C48176,Printer,4,$434.23,670 Main St,Online,Shipped,Trk90560300,8,Freeship,Email,"$1,736.92",2024,November,,
Ord200867,5/26/2024 0:00,C53252,Printer,4,$142.58,351 Main St,Cash,Delivered,Trk65831261,4,Freeship,Facebook,$570.32,2024,May,,
Ord200868,6/29/2024 0:00,C70452,Monitor,4,$316.32,309 Main St,Debit Card,Delivered,Trk42985882,7,Unknown,Facebook,"$1,265.28",2024,June,,
Ord200885,4/7/2024 0:00,C61090,Laptop,4,$515.59,387 Main St,Credit Card,Shipped,Trk36388962,7,Freeship,Google,"$2,062.36",2024,April,,
Ord200897,9/3/2024 0:00,C87995,Laptop,4,$481.48,358 Main St,Gift Card,Delivered,Trk38730545,5,Save10,Instagram,"$1,925.92",2024,September,,
Ord200902,7/13/2024 0:00,C61162,Monitor,4,$180.25,813 Main St,Debit Card,Cancelled,Trk76712124,7,Unknown,Facebook,$721.00,2024,July,,
Ord200915,2/16/2024 0:00,C20643,Laptop,4,$502.99,939 Main St,Debit Card,Shipped,Trk30736692,4,Winter15,Referral,"$2,011.96",2024,February,,
Ord200936,1/12/2024 0:00,C50612,Chair,4,$56.66,737 Main St,Online,Delivered,Trk44140968,4,Save10,Instagram,$226.64,2024,January,,
Ord200968,2/8/2024 0:00,C67870,Monitor,4,$412.20,664 Main St,Credit Card,Shipped,Trk72602178,6,Winter15,Referral,"$1,648.80",2024,February,,
Ord200978,6/25/2024 0:00,C41508,Printer,4,$107.49,993 Main St,Cash,Delivered,Trk61047536,5,Unknown,Google,$429.96,2024,June,,
Ord200983,11/24/2024 0:00,C67528,Monitor,4,$296.28,110 Main St,Gift Card,Shipped,Trk60865210,5,Save10,Email,"$1,185.12",2024,November,,
Ord200986,9/7/2024 0:00,C69213,Laptop,4,$644.96,533 Main St,Credit Card,Pending,Trk67837331,7,Freeship,Email,"$2,579.84",2024,September,,
Ord200994,6/27/2024 0:00,C27613,Tablet,4,$615.65,971 Main St,Debit Card,Delivered,Trk63701318,9,Winter15,Google,"$2,462.60",2024,June,,
Ord200996,4/28/2024 0:00,C28648,Monitor,4,$473.86,101 Main St,Debit Card,Delivered,Trk92240846,7,Save10,Facebook,"$1,895.44",2024,April,,
Ord201012,12/3/2024 0:00,C84570,Printer,4,$30.05,301 Main St,Online,Returned,Trk12551882,6,Unknown,Facebook,$120.20,2024,December,,
Ord201027,5/21/2024 0:00,C93467,Laptop,4,$554.83,983 Main St,Cash,Returned,Trk77377373,6,Unknown,Google,"$2,219.32",2024,May,,
Ord201034,6/16/2024 0:00,C84524,Printer,4,$517.98,766 Main St,Cash,Cancelled,Trk76751888,8,Freeship,Facebook,"$2,071.92",2024,June,,
Ord201048,9/9/2024 0:00,C57601,Monitor,4,$73.65,889 Main St,Debit Card,Shipped,Trk21153699,9,Unknown,Google,$294.60,2024,September,,
Ord201070,9/6/2024 0:00,C46873,Desk,4,$491.29,496 Main St,Debit Card,Pending,Trk10926575,6,Unknown,Email,"$1,965.16",2024,September,,
Ord201073,10/11/2024 0:00,C69471,Tablet,4,$362.06,294 Main St,Debit Card,Returned,Trk11107152,4,Unknown,Facebook,"$1,448.24",2024,October,,
Ord201102,6/3/2024 0:00,C98474,Chair,4,$347.17,997 Main St,Debit Card,Shipped,Trk86192984,8,Unknown,Instagram,"$1,388.68",2024,June,,
Ord201104,7/25/2024 0:00,C17075,Tablet,4,$314.76,850 Main St,Online,Shipped,Trk63547510,8,Unknown,Instagram,"$1,259.04",2024,July,,
Ord201109,4/8/2024 0:00,C62277,Printer,4,$77.47,474 Main St,Gift Card,Returned,Trk32026174,7,Save10,Instagram,$309.88,2024,April,,
Ord201134,6/8/2024 0:00,C90993,Desk,4,$38.28,950 Main St,Debit Card,Cancelled,Trk53964711,4,Winter15,Facebook,$153.12,2024,June,,
Ord201137,7/29/2024 0:00,C48577,Printer,4,$410.21,841 Main St,Cash,Pending,Trk59911645,5,Winter15,Instagram,"$1,640.84",2024,July,,
Ord201142,8/23/2024 0:00,C23405,Phone,4,$695.10,484 Main St,Debit Card,Returned,Trk83678708,8,Unknown,Email,"$2,780.40",2024,August,,
Ord201153,12/16/2024 0:00,C98317,Monitor,4,$696.71,276 Main St,Debit Card,Shipped,Trk37172138,4,Unknown,Instagram,"$2,786.84",2024,December,,
Ord201159,2/23/2024 0:00,C66112,Desk,4,$466.70,874 Main St,Debit Card,Returned,Trk60955607,8,Unknown,Instagram,"$1,866.80",2024,February,,
Ord201198,8/22/2024 0:00,C64753,Chair,4,$262.52,509 Main St,Debit Card,Cancelled,Trk71683331,4,Winter15,Instagram,"$1,050.08",2024,August,,
Ord200017,3/2/2024 0:00,C60672,Tablet,1,$423.40,382 Main St,Debit Card,Shipped,Trk11972116,3,Unknown,Referral,$423.40,2024,March,,
Ord200025,7/24/2024 0:00,C42577,Monitor,1,$399.98,709 Main St,Debit Card,Delivered,Trk69423327,3,Winter15,Email,$399.98,2024,July,,
Ord200027,2/22/2024 0:00,C97593,Printer,1,$472.74,881 Main St,Online,Shipped,Trk89117573,6,Winter15,Google,$472.74,2024,February,,
Ord200038,12/19/2024 0:00,C15924,Laptop,1,$245.89,549 Main St,Debit Card,Delivered,Trk14835975,3,Save10,Google,$245.89,2024,December,,
Ord200045,2/10/2024 0:00,C17388,Chair,1,$317.25,157 Main St,Debit Card,Returned,Trk47077395,1,Save10,Facebook,$317.25,2024,February,,
Ord200051,12/30/2024 0:00,C36778,Tablet,1,$388.33,434 Main St,Cash,Returned,Trk67610289,2,Save10,Facebook,$388.33,2024,December,,
